Invoice,,,Parts,,Labor,,Sublet,,HazMat & Fees,,Shop Supplies,,Discount,,Subtotal,,Tax,Total,Shop Name,Shop Identifier
Date,Number,URL,Taxed,Untaxed,Taxed,Untaxed,Taxed,Untaxed,Taxed,Untaxed,Taxed,Untaxed,Taxed,Untaxed,Taxed,Untaxed
02/08/2022,21799,https://autohousenwa.shop-ware.com/work_orders/50360594,148.99,0.00,300.00,0.00,0.00,0.00,0.00,0.00,13.50,0.00,0.00,0.00,462.49,0.00,50.87,513.36,AutoHouse Automotive,NWA
02/08/2022,21820,https://autohousenwa.shop-ware.com/work_orders/50443375,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AutoHouse Automotive,NWA
02/09/2022,21768,https://autohousenwa.shop-ware.com/work_orders/49483095,81.88,0.00,480.00,0.00,0.00,0.00,0.00,0.00,21.60,0.00,0.00,0.00,583.48,0.00,64.18,647.66,AutoHouse Automotive,NWA
02/09/2022,20333,https://autohousenwa.shop-ware.com/work_orders/29523392,407.63,0.00,360.00,0.00,0.00,0.00,0.00,0.00,16.20,0.00,0.00,0.00,783.83,0.00,86.22,870.05,AutoHouse Automotive,NWA
02/09/2022,21800,https://autohousenwa.shop-ware.com/work_orders/50361250,84.80,0.00,180.00,0.00,0.00,0.00,0.00,0.00,8.10,0.00,0.00,0.00,272.90,0.00,30.02,302.92,AutoHouse Automotive,NWA
02/10/2022,21830,https://autohousenwa.shop-ware.com/work_orders/50498635,40.67,0.00,30.00,0.00,0.00,0.00,0.00,0.00,1.35,0.00,7.07,0.00,64.95,0.00,7.14,72.09,AutoHouse Automotive,NWA
02/10/2022,21786,https://autohousenwa.shop-ware.com/work_orders/49909631,42.99,0.00,240.00,0.00,0.00,0.00,0.00,0.00,10.80,0.00,0.00,0.00,293.79,0.00,32.32,326.11,AutoHouse Automotive,NWA
02/11/2022,21825,https://autohousenwa.shop-ware.com/work_orders/50487599,84.62,0.00,252.00,0.00,0.00,0.00,0.00,0.00,11.34,0.00,33.66,0.00,314.30,0.00,34.58,348.88,AutoHouse Automotive,NWA
02/11/2022,21763,https://autohousenwa.shop-ware.com/work_orders/49422850,0.00,0.00,60.00,0.00,0.00,0.00,0.00,0.00,2.70,0.00,0.00,0.00,62.70,0.00,6.90,69.60,AutoHouse Automotive,NWA
02/11/2022,21798,https://autohousenwa.shop-ware.com/work_orders/50360489,0.00,0.00,0.00,0.00,175.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,175.00,0.00,19.25,194.25,AutoHouse Automotive,NWA
02/11/2022,21845,https://autohousenwa.shop-ware.com/work_orders/50641463,48.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.82,0.00,5.37,54.19,AutoHouse Automotive,NWA
02/11/2022,21596,https://autohousenwa.shop-ware.com/work_orders/47194127,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AutoHouse Automotive,NWA
02/11/2022,21761,https://autohousenwa.shop-ware.com/work_orders/49420255,441.38,0.00,780.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,1246.38,0.00,137.10,1383.48,AutoHouse Automotive,NWA
02/14/2022,20343,https://autohousenwa.shop-ware.com/work_orders/29979832,189.00,0.00,120.00,0.00,351.00,0.00,0.00,0.00,5.40,0.00,0.00,0.00,665.40,0.00,73.19,738.59,AutoHouse Automotive,NWA
02/14/2022,21771,https://autohousenwa.shop-ware.com/work_orders/49749799,1055.52,0.00,90.00,0.00,0.00,0.00,12.00,0.00,4.05,0.00,0.00,0.00,1161.57,0.00,127.77,1289.34,AutoHouse Automotive,NWA
02/14/2022,21278,https://autohousenwa.shop-ware.com/work_orders/42417923,206.40,0.00,160.00,0.00,0.00,0.00,0.00,0.00,10.80,0.00,0.00,0.00,377.20,0.00,41.49,418.69,AutoHouse Automotive,NWA
02/14/2022,21832,https://autohousenwa.shop-ware.com/work_orders/50499114,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AutoHouse Automotive,NWA
02/14/2022,21809,https://autohousenwa.shop-ware.com/work_orders/50377177,42.42,0.00,60.00,0.00,0.00,0.00,0.00,0.00,2.70,0.00,10.24,0.00,94.88,0.00,10.44,105.32,AutoHouse Automotive,NWA
02/15/2022,21826,https://autohousenwa.shop-ware.com/work_orders/50488309,219.20,0.00,81.00,0.00,0.00,0.00,0.00,0.00,3.65,0.00,0.00,0.00,303.85,0.00,33.42,337.27,AutoHouse Automotive,NWA
02/15/2022,21851,https://autohousenwa.shop-ware.com/work_orders/51031849,91.98,0.00,240.00,0.00,0.00,0.00,0.00,0.00,10.80,0.00,0.00,0.00,342.78,0.00,37.71,380.49,AutoHouse Automotive,NWA
02/16/2022,21815,https://autohousenwa.shop-ware.com/work_orders/50434338,440.00,0.00,180.00,0.00,0.00,0.00,12.00,0.00,8.10,0.00,0.00,0.00,640.10,0.00,70.41,710.51,AutoHouse Automotive,NWA
02/16/2022,21837,https://autohousenwa.shop-ware.com/work_orders/50578028,247.35,0.00,240.00,0.00,0.00,0.00,0.00,0.00,10.80,0.00,48.74,0.00,449.41,0.00,49.44,498.85,AutoHouse Automotive,NWA
02/16/2022,20771,https://autohousenwa.shop-ware.com/work_orders/34247066,415.34,0.00,420.00,0.00,0.00,0.00,0.00,0.00,18.90,0.00,0.00,0.00,854.24,0.00,93.97,948.21,AutoHouse Automotive,NWA
02/16/2022,21727,https://autohousenwa.shop-ware.com/work_orders/49020583,6288.61,0.00,1716.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,8029.61,0.00,883.26,8912.87,AutoHouse Automotive,NWA
02/16/2022,21808,https://autohousenwa.shop-ware.com/work_orders/50377021,101.85,0.00,240.00,0.00,0.00,0.00,0.00,0.00,10.80,0.00,0.00,0.00,352.65,0.00,38.79,391.44,AutoHouse Automotive,NWA
02/16/2022,21873,https://autohousenwa.shop-ware.com/work_orders/51219298,87.92,0.00,30.00,0.00,0.00,0.00,0.00,0.00,1.35,0.00,0.00,0.00,119.27,0.00,13.12,132.39,AutoHouse Automotive,NWA
02/16/2022,21827,https://autohousenwa.shop-ware.com/work_orders/50497439,97.95,0.00,120.00,0.00,0.00,0.00,0.00,0.00,5.40,0.00,0.00,0.00,223.35,0.00,24.57,247.92,AutoHouse Automotive,NWA
02/16/2022,21853,https://autohousenwa.shop-ware.com/work_orders/51036120,49.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,1.35,0.00,0.00,0.00,80.35,0.00,8.84,89.19,AutoHouse Automotive,NWA
02/17/2022,21737,https://autohousenwa.shop-ware.com/work_orders/49096919,1998.10,0.00,1218.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,3241.10,0.00,356.52,3597.62,AutoHouse Automotive,NWA
02/17/2022,21791,https://autohousenwa.shop-ware.com/work_orders/50085826,156.65,0.00,180.00,0.00,0.00,0.00,0.00,0.00,8.10,0.00,0.00,0.00,344.75,0.00,37.92,382.67,AutoHouse Automotive,NWA
02/17/2022,21849,https://autohousenwa.shop-ware.com/work_orders/51029209,0.00,0.00,120.00,0.00,0.00,0.00,0.00,0.00,5.40,0.00,0.00,0.00,125.40,0.00,13.79,139.19,AutoHouse Automotive,NWA
02/17/2022,21807,https://autohousenwa.shop-ware.com/work_orders/50376548,0.00,0.00,72.00,0.00,0.00,0.00,0.00,0.00,3.24,0.00,7.20,0.00,68.04,0.00,7.49,75.53,AutoHouse Automotive,NWA
02/17/2022,21838,https://autohousenwa.shop-ware.com/work_orders/50579219,0.00,0.00,120.00,0.00,0.00,0.00,0.00,0.00,5.40,0.00,0.00,0.00,125.40,0.00,13.79,139.19,AutoHouse Automotive,NWA
02/17/2022,21861,https://autohousenwa.shop-ware.com/work_orders/51144362,18.74,0.00,144.00,0.00,0.00,0.00,0.00,0.00,6.48,0.00,0.00,0.00,169.22,0.00,18.61,187.83,AutoHouse Automotive,NWA
02/17/2022,21860,https://autohousenwa.shop-ware.com/work_orders/51143260,29.00,0.00,420.00,0.00,0.00,0.00,0.00,0.00,18.90,0.00,0.00,0.00,467.90,0.00,51.47,519.37,AutoHouse Automotive,NWA
02/18/2022,21836,https://autohousenwa.shop-ware.com/work_orders/50572790,567.11,0.00,672.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,1264.11,0.00,139.05,1403.16,AutoHouse Automotive,NWA
02/18/2022,21875,https://autohousenwa.shop-ware.com/work_orders/51221077,43.47,0.00,180.00,0.00,0.00,0.00,0.00,0.00,8.10,0.00,0.00,0.00,231.57,0.00,25.47,257.04,AutoHouse Automotive,NWA
02/18/2022,21350,https://autohousenwa.shop-ware.com/work_orders/43605116,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AutoHouse Automotive,NWA
02/18/2022,21570,https://autohousenwa.shop-ware.com/work_orders/46804412,0.00,0.00,0.00,0.00,155.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,155.00,0.00,17.05,172.05,AutoHouse Automotive,NWA
02/18/2022,21718,https://autohousenwa.shop-ware.com/work_orders/49008999,3869.03,0.00,2160.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,6054.03,0.00,665.94,6719.97,AutoHouse Automotive,NWA
02/18/2022,21778,https://autohousenwa.shop-ware.com/work_orders/49890959,1401.27,0.00,2094.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,3520.27,0.00,387.23,3907.50,AutoHouse Automotive,NWA
02/18/2022,21262,https://autohousenwa.shop-ware.com/work_orders/42091816,3275.53,0.00,2178.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,5478.53,0.00,602.64,6081.17,AutoHouse Automotive,NWA
02/21/2022,21877,https://autohousenwa.shop-ware.com/work_orders/51246107,117.83,0.00,60.00,0.00,0.00,0.00,0.00,0.00,2.70,0.00,0.00,0.00,180.53,0.00,19.86,200.39,AutoHouse Automotive,NWA
02/21/2022,21619,https://autohousenwa.shop-ware.com/work_orders/47570673,127.18,0.00,180.00,0.00,0.00,0.00,0.00,0.00,8.10,0.00,30.72,0.00,284.56,0.00,31.30,315.86,AutoHouse Automotive,NWA
02/21/2022,21812,https://autohousenwa.shop-ware.com/work_orders/50430152,138.91,0.00,150.00,0.00,0.00,0.00,0.00,0.00,6.75,0.00,28.89,0.00,266.77,0.00,29.34,296.11,AutoHouse Automotive,NWA
02/22/2022,21865,https://autohousenwa.shop-ware.com/work_orders/51153998,224.61,0.00,390.00,0.00,0.00,0.00,0.00,0.00,17.55,0.00,0.00,0.00,632.16,0.00,69.54,701.70,AutoHouse Automotive,NWA
02/22/2022,21726,https://autohousenwa.shop-ware.com/work_orders/49017492,150.81,0.00,60.00,0.00,0.00,0.00,0.00,0.00,2.70,0.00,0.00,0.00,213.51,0.00,23.49,237.00,AutoHouse Automotive,NWA
02/22/2022,21844,https://autohousenwa.shop-ware.com/work_orders/50641172,108.78,0.00,180.00,0.00,0.00,0.00,0.00,0.00,8.10,0.00,0.00,0.00,296.88,0.00,32.66,329.54,AutoHouse Automotive,NWA
02/22/2022,21738,https://autohousenwa.shop-ware.com/work_orders/49100529,0.00,0.00,60.00,0.00,0.00,0.00,0.00,0.00,2.70,0.00,0.00,0.00,62.70,0.00,6.90,69.60,AutoHouse Automotive,NWA
02/22/2022,21862,https://autohousenwa.shop-ware.com/work_orders/51144556,315.98,0.00,480.00,0.00,0.00,0.00,0.00,0.00,21.60,0.00,0.00,0.00,817.58,0.00,89.93,907.51,AutoHouse Automotive,NWA
02/22/2022,21905,https://autohousenwa.shop-ware.com/work_orders/51440622,32.05,0.00,120.00,0.00,0.00,0.00,0.00,0.00,5.40,0.00,0.00,0.00,157.45,0.00,17.32,174.77,AutoHouse Automotive,NWA
02/22/2022,21897,https://autohousenwa.shop-ware.com/work_orders/51430898,63.76,0.00,240.00,0.00,0.00,0.00,0.00,0.00,10.80,0.00,0.00,0.00,314.56,0.00,34.60,349.16,AutoHouse Automotive,NWA
02/23/2022,21850,https://autohousenwa.shop-ware.com/work_orders/51030794,722.61,0.00,720.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,1467.61,0.00,161.44,1629.05,AutoHouse Automotive,NWA
02/23/2022,21879,https://autohousenwa.shop-ware.com/work_orders/51250780,165.34,0.00,240.00,0.00,0.00,0.00,0.00,0.00,10.80,0.00,0.00,0.00,416.14,0.00,45.78,461.92,AutoHouse Automotive,NWA
02/23/2022,21868,https://autohousenwa.shop-ware.com/work_orders/51159741,52.07,0.00,30.00,0.00,0.00,0.00,0.00,0.00,1.35,0.00,0.00,0.00,83.42,0.00,9.18,92.60,AutoHouse Automotive,NWA
02/23/2022,21899,https://autohousenwa.shop-ware.com/work_orders/51432286,0.00,0.00,120.00,0.00,0.00,0.00,0.00,0.00,5.40,0.00,0.00,0.00,125.40,0.00,13.79,139.19,AutoHouse Automotive,NWA
02/23/2022,21898,https://autohousenwa.shop-ware.com/work_orders/51431693,196.70,0.00,240.00,0.00,0.00,0.00,0.00,0.00,10.80,0.00,43.67,0.00,403.83,0.00,44.42,448.25,AutoHouse Automotive,NWA
02/23/2022,21913,https://autohousenwa.shop-ware.com/work_orders/51450223,263.58,0.00,480.00,0.00,0.00,0.00,0.00,0.00,21.60,0.00,0.00,0.00,765.18,0.00,84.17,849.35,AutoHouse Automotive,NWA
02/24/2022,21885,https://autohousenwa.shop-ware.com/work_orders/51268835,192.24,0.00,180.00,0.00,0.00,0.00,0.00,0.00,8.10,0.00,0.00,0.00,380.34,0.00,41.84,422.18,AutoHouse Automotive,NWA
02/24/2022,21209,https://autohousenwa.shop-ware.com/work_orders/41372905,46.16,0.00,12.00,0.00,0.00,0.00,0.00,0.00,0.54,0.00,0.00,0.00,58.70,0.00,6.46,65.16,AutoHouse Automotive,NWA
02/25/2022,21859,https://autohousenwa.shop-ware.com/work_orders/51140357,764.98,0.00,756.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,1545.98,0.00,170.06,1716.04,AutoHouse Automotive,NWA
02/25/2022,21882,https://autohousenwa.shop-ware.com/work_orders/51253006,1024.88,0.00,90.00,0.00,0.00,0.00,12.00,0.00,4.05,0.00,0.00,0.00,1130.93,0.00,124.40,1255.33,AutoHouse Automotive,NWA
02/25/2022,21920,https://autohousenwa.shop-ware.com/work_orders/51481894,602.59,0.00,360.00,0.00,0.00,0.00,0.00,0.00,16.20,0.00,0.00,0.00,978.79,0.00,107.67,1086.46,AutoHouse Automotive,NWA
02/25/2022,21896,https://autohousenwa.shop-ware.com/work_orders/51430134,152.17,0.00,258.00,0.00,0.00,0.00,0.00,0.00,11.61,0.00,41.02,0.00,380.76,0.00,41.88,422.64,AutoHouse Automotive,NWA
02/25/2022,21932,https://autohousenwa.shop-ware.com/work_orders/51609452,48.95,0.00,30.00,0.00,0.00,0.00,0.00,0.00,1.35,0.00,0.00,0.00,80.30,0.00,8.83,89.13,AutoHouse Automotive,NWA
02/25/2022,21927,https://autohousenwa.shop-ware.com/work_orders/51552172,1384.96,0.00,2040.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,3449.96,0.00,379.50,3829.46,AutoHouse Automotive,NWA
02/28/2022,21937,https://autohousenwa.shop-ware.com/work_orders/51757137,129.03,0.00,135.00,0.00,0.00,0.00,0.00,0.00,6.08,0.00,0.00,0.00,270.11,0.00,29.71,299.82,AutoHouse Automotive,NWA
02/28/2022,21949,https://autohousenwa.shop-ware.com/work_orders/52877519,0.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,4.05,0.00,0.00,0.00,94.05,0.00,10.35,104.40,AutoHouse Automotive,NWA
02/28/2022,21936,https://autohousenwa.shop-ware.com/work_orders/51756271,346.35,0.00,264.00,0.00,0.00,0.00,0.00,0.00,11.88,0.00,0.00,0.00,622.23,0.00,68.45,690.68,AutoHouse Automotive,NWA
02/28/2022,21752,https://autohousenwa.shop-ware.com/work_orders/49271680,536.00,0.00,400.00,0.00,0.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00,954.00,0.00,104.94,1058.94,AutoHouse Automotive,NWA
02/28/2022,21900,https://autohousenwa.shop-ware.com/work_orders/51432800,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AutoHouse Automotive,NWA
02/28/2022,21916,https://autohousenwa.shop-ware.com/work_orders/51467851,59.72,0.00,30.00,0.00,0.00,0.00,0.00,0.00,1.35,0.00,0.00,0.00,91.07,0.00,10.02,101.09,AutoHouse Automotive,NWA
02/28/2022,21902,https://autohousenwa.shop-ware.com/work_orders/51436994,36.07,0.00,120.00,0.00,0.00,0.00,0.00,0.00,5.40,0.00,0.00,0.00,161.47,0.00,17.76,179.23,AutoHouse Automotive,NWA
02/28/2022,21942,https://autohousenwa.shop-ware.com/work_orders/52870312,1371.39,0.00,720.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,2116.39,0.00,232.80,2349.19,AutoHouse Automotive,NWA
03/01/2022,21957,https://autohousenwa.shop-ware.com/work_orders/52948744,36.12,0.00,30.00,0.00,0.00,0.00,0.00,0.00,1.35,0.00,6.61,0.00,60.86,0.00,6.69,67.55,AutoHouse Automotive,NWA
03/01/2022,21903,https://autohousenwa.shop-ware.com/work_orders/51438003,349.72,0.00,360.00,0.00,0.00,0.00,0.00,0.00,16.20,0.00,0.00,0.00,725.92,0.00,79.85,805.77,AutoHouse Automotive,NWA
03/02/2022,21960,https://autohousenwa.shop-ware.com/work_orders/52953202,219.20,0.00,270.00,0.00,0.00,0.00,0.00,0.00,12.15,0.00,0.00,0.00,501.35,0.00,55.15,556.50,AutoHouse Automotive,NWA
03/02/2022,21983,https://autohousenwa.shop-ware.com/work_orders/52982405,360.55,0.00,204.00,0.00,0.00,0.00,0.00,0.00,9.18,0.00,56.46,0.00,517.27,0.00,56.90,574.17,AutoHouse Automotive,NWA
03/02/2022,21939,https://autohousenwa.shop-ware.com/work_orders/51823053,286.31,0.00,360.00,0.00,0.00,0.00,0.00,0.00,16.20,0.00,0.00,0.00,662.51,0.00,72.88,735.39,AutoHouse Automotive,NWA
03/02/2022,21970,https://autohousenwa.shop-ware.com/work_orders/52962049,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AutoHouse Automotive,NWA
03/02/2022,21919,https://autohousenwa.shop-ware.com/work_orders/51478584,444.56,0.00,912.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,135.66,0.00,1245.90,0.00,137.05,1382.95,AutoHouse Automotive,NWA
03/02/2022,21854,https://autohousenwa.shop-ware.com/work_orders/51048750,209.85,0.00,660.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,894.85,0.00,98.43,993.28,AutoHouse Automotive,NWA
03/02/2022,21963,https://autohousenwa.shop-ware.com/work_orders/52957435,41.17,0.00,72.00,0.00,0.00,0.00,0.00,0.00,3.24,0.00,11.32,0.00,105.09,0.00,11.56,116.65,AutoHouse Automotive,NWA
03/02/2022,21951,https://autohousenwa.shop-ware.com/work_orders/52880670,212.29,0.00,60.00,0.00,0.00,0.00,0.00,0.00,2.70,0.00,0.00,0.00,274.99,0.00,30.25,305.24,AutoHouse Automotive,NWA
03/02/2022,21948,https://autohousenwa.shop-ware.com/work_orders/52875088,99.72,0.00,240.00,0.00,0.00,0.00,0.00,0.00,10.80,0.00,33.97,0.00,316.55,0.00,34.82,351.37,AutoHouse Automotive,NWA
03/02/2022,21943,https://autohousenwa.shop-ware.com/work_orders/52871421,39.47,0.00,36.00,0.00,0.00,0.00,0.00,0.00,1.62,0.00,7.55,0.00,69.54,0.00,7.65,77.19,AutoHouse Automotive,NWA
03/03/2022,21992,https://autohousenwa.shop-ware.com/work_orders/53005012,70.40,0.00,30.00,0.00,0.00,0.00,0.00,0.00,1.35,0.00,0.00,0.00,101.75,0.00,11.19,112.94,AutoHouse Automotive,NWA
03/03/2022,21994,https://autohousenwa.shop-ware.com/work_orders/53006933,40.64,0.00,30.00,0.00,0.00,0.00,0.00,0.00,1.35,0.00,0.00,0.00,71.99,0.00,7.92,79.91,AutoHouse Automotive,NWA
03/03/2022,21917,https://autohousenwa.shop-ware.com/work_orders/51472995,391.99,0.00,300.00,0.00,0.00,0.00,0.00,0.00,13.50,0.00,0.00,0.00,705.49,0.00,77.60,783.09,AutoHouse Automotive,NWA
03/03/2022,22003,https://autohousenwa.shop-ware.com/work_orders/53032557,0.00,0.00,120.00,0.00,0.00,0.00,0.00,0.00,5.40,0.00,0.00,0.00,125.40,0.00,13.79,139.19,AutoHouse Automotive,NWA
03/03/2022,21906,https://autohousenwa.shop-ware.com/work_orders/51442332,227.28,0.00,510.00,0.00,0.00,0.00,0.00,0.00,22.95,0.00,0.00,0.00,760.23,0.00,83.63,843.86,AutoHouse Automotive,NWA
03/03/2022,21975,https://autohousenwa.shop-ware.com/work_orders/52967621,372.19,0.00,660.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,1057.19,0.00,116.29,1173.48,AutoHouse Automotive,NWA
03/03/2022,21964,https://autohousenwa.shop-ware.com/work_orders/52959193,149.71,0.00,270.00,0.00,0.00,0.00,0.00,0.00,12.15,0.00,0.00,0.00,431.86,0.00,47.50,479.36,AutoHouse Automotive,NWA
03/03/2022,21985,https://autohousenwa.shop-ware.com/work_orders/52986969,33.58,0.00,240.00,0.00,0.00,0.00,0.00,0.00,10.80,0.00,0.00,0.00,284.38,0.00,31.28,315.66,AutoHouse Automotive,NWA
03/04/2022,21835,https://autohousenwa.shop-ware.com/work_orders/50570432,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AutoHouse Automotive,NWA
03/04/2022,22015,https://autohousenwa.shop-ware.com/work_orders/53061332,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AutoHouse Automotive,NWA
03/04/2022,22013,https://autohousenwa.shop-ware.com/work_orders/53059582,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AutoHouse Automotive,NWA
03/04/2022,22016,https://autohousenwa.shop-ware.com/work_orders/53062676,0.00,0.00,18.00,0.00,0.00,0.00,0.00,0.00,0.81,0.00,0.00,0.00,18.81,0.00,2.07,20.88,AutoHouse Automotive,NWA
03/04/2022,22017,https://autohousenwa.shop-ware.com/work_orders/53064284,37.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.70,0.00,4.15,41.85,AutoHouse Automotive,NWA
03/04/2022,21950,https://autohousenwa.shop-ware.com/work_orders/52877783,58.56,0.00,30.00,0.00,0.00,0.00,0.00,0.00,1.35,0.00,8.86,0.00,81.05,0.00,8.92,89.97,AutoHouse Automotive,NWA
03/04/2022,21979,https://autohousenwa.shop-ware.com/work_orders/52972690,992.00,0.00,60.00,0.00,0.00,0.00,12.00,0.00,2.70,0.00,0.00,0.00,1066.70,0.00,117.34,1184.04,AutoHouse Automotive,NWA
03/04/2022,21842,https://autohousenwa.shop-ware.com/work_orders/50635777,535.64,0.00,660.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,1220.64,0.00,134.27,1354.91,AutoHouse Automotive,NWA
03/04/2022,21944,https://autohousenwa.shop-ware.com/work_orders/52872524,358.99,0.00,420.00,0.00,0.00,0.00,0.00,0.00,18.90,0.00,0.00,0.00,797.89,0.00,87.77,885.66,AutoHouse Automotive,NWA
03/04/2022,21980,https://autohousenwa.shop-ware.com/work_orders/52974275,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AutoHouse Automotive,NWA
03/07/2022,22010,https://autohousenwa.shop-ware.com/work_orders/53038922,162.58,0.00,120.00,0.00,0.00,0.00,0.00,0.00,5.40,0.00,0.00,0.00,287.98,0.00,31.68,319.66,AutoHouse Automotive,NWA
03/07/2022,22021,https://autohousenwa.shop-ware.com/work_orders/53083727,8.46,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.27,0.00,0.00,0.00,14.73,0.00,1.62,16.35,AutoHouse Automotive,NWA
03/07/2022,21758,https://autohousenwa.shop-ware.com/work_orders/49289362,449.81,0.00,516.00,0.00,0.00,0.00,0.00,0.00,23.22,0.00,0.00,0.00,989.03,0.00,108.79,1097.82,AutoHouse Automotive,NWA
03/07/2022,21959,https://autohousenwa.shop-ware.com/work_orders/52952765,136.25,0.00,270.00,0.00,0.00,0.00,0.00,0.00,12.15,0.00,0.00,0.00,418.40,0.00,46.02,464.42,AutoHouse Automotive,NWA
03/07/2022,21999,https://autohousenwa.shop-ware.com/work_orders/53016118,137.22,0.00,360.00,0.00,0.00,0.00,0.00,0.00,16.20,0.00,0.00,0.00,513.42,0.00,56.48,569.90,AutoHouse Automotive,NWA
03/08/2022,21946,https://autohousenwa.shop-ware.com/work_orders/52872684,100.77,0.00,84.00,0.00,0.00,0.00,0.00,0.00,3.78,0.00,0.00,0.00,188.55,0.00,20.74,209.29,AutoHouse Automotive,NWA
03/08/2022,21883,https://autohousenwa.shop-ware.com/work_orders/51253219,646.50,0.00,900.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,1571.50,0.00,172.87,1744.37,AutoHouse Automotive,NWA
03/08/2022,22001,https://autohousenwa.shop-ware.com/work_orders/53017114,299.60,0.00,60.00,0.00,0.00,0.00,0.00,0.00,2.70,0.00,0.00,0.00,362.30,0.00,39.85,402.15,AutoHouse Automotive,NWA
03/08/2022,21998,https://autohousenwa.shop-ware.com/work_orders/53014843,384.78,0.00,390.00,0.00,0.00,0.00,0.00,0.00,17.55,0.00,0.00,0.00,792.33,0.00,87.16,879.49,AutoHouse Automotive,NWA
03/08/2022,22028,https://autohousenwa.shop-ware.com/work_orders/53305933,0.00,0.00,60.00,0.00,0.00,0.00,0.00,0.00,2.70,0.00,0.00,0.00,62.70,0.00,6.90,69.60,AutoHouse Automotive,NWA
03/08/2022,22023,https://autohousenwa.shop-ware.com/work_orders/53287536,402.50,0.00,372.00,0.00,0.00,0.00,0.00,0.00,16.74,0.00,0.00,0.00,791.24,0.00,87.04,878.28,AutoHouse Automotive,NWA
03/08/2022,21993,https://autohousenwa.shop-ware.com/work_orders/53005853,385.60,0.00,240.00,0.00,0.00,0.00,0.00,0.00,10.80,0.00,0.00,0.00,636.40,0.00,70.00,706.40,AutoHouse Automotive,NWA
03/09/2022,22042,https://autohousenwa.shop-ware.com/work_orders/53621728,70.40,0.00,30.00,0.00,0.00,0.00,0.00,0.00,1.35,0.00,0.00,0.00,101.75,0.00,11.19,112.94,AutoHouse Automotive,NWA
03/09/2022,22009,https://autohousenwa.shop-ware.com/work_orders/53038557,55.93,0.00,60.00,0.00,0.00,0.00,0.00,0.00,2.70,0.00,0.00,0.00,118.63,0.00,13.05,131.68,AutoHouse Automotive,NWA
03/09/2022,22035,https://autohousenwa.shop-ware.com/work_orders/53595782,0.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,1.35,0.00,0.00,0.00,31.35,0.00,3.45,34.80,AutoHouse Automotive,NWA
